-0.27719864,0.9115651,0.94099164
0.67578465,-0.7385113,0.37021834
-0.19871737,0.91319114,0.94055504
-0.42983073,0.9064186,0.9423879
0.7953238,0.2552865,-0.051333494
-0.40973392,0.9073593,0.94212765
0.72808975,-0.83901167,-0.058127347
0.8509565,0.9278071,0.88838583
0.71578574,-0.81648976,0.07110901
-0.049746744,-0.37348822,0.89506763
0.9958647,0.85064924,0.02931703
0.44570088,-0.55995345,0.74142396
0.3270706,-0.9596587,-0.25655612
-0.9386595,-0.20439981,-0.35990283
-0.41753054,0.9069971,0.9422308
0.04525769,-0.41119155,0.8779995
-0.29324555,0.91121995,0.94107115
0.8183832,0.92749625,0.8969307
0.10478069,0.9188317,0.93800235
-0.3614935,0.9095237,0.9414428
-0.42590106,0.9066044,0.9423385
0.13573386,0.9193831,0.93767554
0.7577769,0.9269515,0.90821534
0.12960471,0.919274,0.9377413
-0.39405432,0.9080769,0.9419133
-0.44463903,0.9057104,0.9425659
-0.43771374,0.9060431,0.9424843
-0.38435212,0.9085141,0.94177634
-0.23559795,-0.92778176,-0.87497497
-0.07686677,0.91553813,0.9396681
-0.24481265,0.9122479,0.9408205
0.30983895,0.922504,0.93552047
-0.15633358,0.91402876,0.9402756
-0.40139198,0.9077428,0.94201475
-0.4385466,0.90600336,0.94249433
0.19130507,0.92037326,0.9370517
0.21533138,-0.47522956,0.8365109
-0.41098312,0.9073014,0.9421444
-0.2788373,0.9115301,0.9409999
0.2519228,0.9214589,0.9363089
0.48030454,-0.5731637,0.7204266
0.3480865,-0.9582367,-0.43845487
-0.32236513,0.9105809,0.9412062
0.37712538,-0.955699,-0.48767066
-0.44335094,0.9057725,0.942551
-0.42614204,0.9065931,0.94234157
-0.43218654,0.90630674,0.942417
0.51289326,-0.93659174,-0.65587103
0.47124115,0.9254713,0.9327887
-0.24520274,0.91223973,0.94082266
-0.26942104,0.9117307,0.9409517
-0.28644565,0.9113668,0.9410379
0.012504756,-0.3982025,0.8842393
-0.93878186,0.115309276,-0.3761279
0.4489768,-0.9472035,-0.19976914
-0.3185323,0.9106661,0.94118917
-0.39229098,0.9081568,0.9418886
0.9389743,0.9267376,0.83891475
-0.40084657,0.90776783,0.9420072
-0.3785433,0.9087733,0.941693
-0.42652994,0.9065747,0.9423465
-0.93441826,-0.5134055,-0.72136784
0.23375581,-0.93889576,-0.80552524
0.9521193,0.92599356,0.8211876
-0.77987754,-0.82355905,-0.8762986
-0.41253302,0.90722966,0.94216496
0.73816276,-0.863943,-0.22908677
-0.7717956,-0.82984257,-0.8775585
-0.4330753,0.9062644,0.94242793
-0.44870868,0.90551364,0.9426122
0.14241749,0.9195021,0.93760306
0.124204196,0.0147931585,0.09185782
0.006140391,0.91706187,0.93895704
0.5168846,0.92566484,0.9303665
0.5289547,-0.9351752,-0.20207857
-0.25522473,0.91203034,0.94087696
0.9853499,0.9227298,0.68078697
-0.20240334,-0.9294927,-0.87243164
-0.19185445,0.9133292,0.9405135
