1.486008307152581892e+03,-7.060648942958058782e-02,-2.805095389544447926e+00,-2.505773374453204028e+00,1.229109605808490713e+01,-1.392363393962980922e+01,-9.923633939629809220e+00
2.185828993909572660e+01,1.093412436760126383e+01,9.602132130376382690e+00,1.021596359780978247e+01,1.389377435611200085e+01,7.839856915581922436e+00,1.183985691558192244e+01
-2.395869579683394690e+01,3.086474792270324397e+00,2.516715540969324927e+00,2.131752456286415764e+01,7.607421540267234050e-01,4.961923227509746681e+00,8.961923227509746681e+00
1.026716745357392391e+01,6.770267247088405327e+00,7.311407919151577062e+00,6.517594304512592807e+00,9.150939054467102096e+00,4.730460596267533901e+00,8.730460596267533901e+00
1.727423824627335307e+03,1.494393255664662412e+01,1.343764738621066357e+01,1.246155676899937070e+01,2.789102605398150558e+01,4.918065789668943921e-01,4.491806578966894392e+00
2.836642762324760625e+01,2.995132697953823087e+00,1.437164535188844461e+00,1.954007721144027432e+00,6.609463491225470833e+00,-1.076771625466084625e+00,2.923228374533915375e+00
2.790343845228314422e+03,1.181199063597422416e+01,1.014375662320468052e+01,9.168448442710175783e+00,2.698144641904288932e+01,-4.894492418327740069e+00,-8.944924183277400687e-01
1.293082612861870302e+03,8.369388770431584135e+00,5.044539862709267908e+00,5.982692025472986508e+00,2.015851897523415914e+01,-4.895035521088671793e+00,-8.950355210886717927e-01
2.884389233507585573e+02,-4.836084106090334345e+00,-7.634241790787045900e+00,-6.730652128204045681e+00,2.506631367884665451e+00,-1.339015073991064497e+01,-9.390150739910644972e+00
-3.860054045771614142e+02,-1.583952071132822148e+01,-1.733928211018530519e+01,1.278621439660700162e+03,-2.229923506267267186e+01,-1.064168949507192075e+01,-6.641689495071920746e+00
1.003864928685303859e+01,1.169479924317843889e+01,1.125495753331919779e+01,1.471110765476769444e+01,1.147872058535645756e+01,1.270491656069371089e+01,1.670491656069371089e+01
6.021849890843818685e+02,2.174403109940636014e+00,-1.581010510892624787e-01,4.111929976076318660e-02,1.139118384517223603e+01,-8.403457137767309959e+00,-4.403457137767309071e+00
-5.376010606581382945e+02,1.661611287428542028e+00,-1.112367210065487555e+00,3.390933371863955927e+03,-5.711675532677203293e+00,7.695163218983045006e+00,1.169516321898304589e+01
-1.080934100455978495e+02,6.591905054145115628e+00,5.947655285686607840e+00,1.309985282545279972e+02,2.378765903718282892e+00,9.851932076650491865e+00,1.385193207665049187e+01
-6.417911484966467128e+01,-1.146734011466189429e+01,-1.376798950992638915e+01,2.840409445163739832e+01,-1.457038035123101416e+01,-9.062478249941579023e+00,-5.062478249941579023e+00
-3.239150686657986711e+01,7.373525515908672112e+00,5.504865306683983661e+00,3.546982783109779547e+01,4.616122461174818170e+00,9.534278036703705439e+00,1.353427803670370722e+01
-1.053588879540122747e+02,1.668989948909743282e+00,1.115472275366654387e+00,1.128239004817147162e+02,-2.434972867129387541e+00,4.840963183847677875e+00,8.840963183847676987e+00
-9.585451476951160288e+00,-4.665949128619177877e+00,-6.139146071844853836e+00,1.785175643416181401e-03,-5.521966107998200535e+00,-3.520022109870857285e+00,4.799778901291427147e-01
1.941524413778669441e+03,1.781868292153018629e+01,1.566110875712468520e+01,1.529758074878752083e+01,3.126730039388093729e+01,2.855225005293302587e+00,6.855225005293302587e+00
8.515269797737366844e+02,9.770611881232291296e+00,7.601201246801279510e+00,7.524638756083813718e+00,2.004905235315797896e+01,-1.925789993953496371e+00,2.074210006046503629e+00
4.253420100067145540e+03,-2.741456992469256004e+00,-4.529255251136039107e+00,-5.527049321432857987e+00,1.470846053491710670e+01,-2.173646723271654224e+01,-1.773646723271654224e+01
-2.156387381751735120e+03,-1.159614175927457147e+01,-1.332547871827891228e+01,3.967397565378867439e+05,-2.345333435710035985e+01,-1.261605207127942663e+00,2.738394792872057337e+00
1.074613390114143670e+02,1.203297888656302561e+01,9.570689407370503332e+00,1.051834915512296753e+01,1.724554930123444407e+01,5.914276132384475915e+00,9.914276132384475915e+00
9.650784426639567926e+00,1.035275886089788422e+01,1.080142509409368401e+01,1.294804970381655629e+01,1.047243238157232348e+01,1.135598273403471303e+01,1.535598273403471303e+01
3.234637549279101449e+02,-1.549791029242312668e+01,-1.830111997928537448e+01,-1.744085376851690583e+01,-7.813004130575235351e+00,-2.442750159297067825e+01,-2.042750159297067825e+01
-2.298203121121800450e+03,3.770581794284154853e+00,2.137524339323029210e+00,5.397725833356555086e+05,-8.375423580882840113e+00,1.438934920946645590e+01,1.838934920946645590e+01
-1.020194484320684047e+01,-1.821935794613848358e+01,-1.883858081565647780e+01,-1.881452501749852502e+01,-1.544691350796441398e+01,-2.100185806600101657e+01,-1.700185806600101657e+01
5.554780452932694068e+00,5.272572094457517622e+00,6.746402661457027605e+00,7.606278454825955215e+00,5.948739840490152808e+00,6.380366555544930485e+00,1.038036655554493137e+01
-1.527371412990443673e+02,1.086866547207059952e+01,8.573308160444224058e+00,2.420134448359543740e+02,6.057230721882906010e+00,1.462333850089844489e+01,1.862333850089844489e+01
-2.341075908581087788e+03,-6.169500141771855795e+00,-7.884037044531864602e+00,5.746930620941480156e+05,-1.837433100069142000e+01,4.507233324242800876e+00,8.507233324242800876e+00
1.499811435464062242e+03,2.859192842608341945e+00,2.026279366170313512e-01,4.215990272298180130e-01,1.525031161145469838e+01,-1.102400177173253404e+01,-7.024001771732534039e+00
-6.813719966817656086e+02,-9.100873665470765594e-01,-2.142104264587314066e+00,6.540737345243624077e+03,-8.905389454153834095e+00,5.702998088709907876e+00,9.702998088709907876e+00
5.744977242991377580e+02,9.355861393077910648e+00,7.536531417794554599e+00,7.242512180662519228e+00,1.839742758121853683e+01,-1.035757256964990880e+00,2.964242743035009120e+00
-2.791300877444936646e+01,1.090670538708168991e+01,9.111231911053563337e+00,3.821324996202957180e+01,8.177581391187679571e+00,1.304806262334609102e+01,1.704806262334609102e+01
