1.569078445434570312e+00, 3.368635475635528564e-02, -1.568633198738098145e+00, -7.644447684288024902e-01, 1.274736285209655762e+00, 6.623247861862182617e-01
1.077366471290588379e+00, 2.319406569004058838e-01, 6.625816822052001953e-01, 2.455212026834487915e-01, -5.395136475563049316e-01, 1.861635148525238037e-01
-6.904241442680358887e-01, -4.012736678123474121e-01, 2.227661848068237305e+00, 5.074395656585693359e+00, -3.378060817718505859e+00, -3.744626045227050781e+00
-7.371371388435363770e-01, -4.657825082540512085e-02, -9.949769377708435059e-01, -6.727094650268554688e-01, 9.573383927345275879e-01, 5.683503150939941406e-01
1.032504796981811523e+00, 1.550455093383789062e+00, 1.650489687919616699e+00, 1.772183775901794434e+00, -1.740847110748291016e+00, -9.812551736831665039e-01
-1.172715902328491211e+00, -6.981595605611801147e-02, -7.704998850822448730e-01, -6.486769318580627441e-01, 7.813026905059814453e-01, 7.488029003143310547e-01
-7.105927169322967529e-02, 1.118062958121299744e-01, -1.010727167129516602e+00, -6.377745866775512695e-01, 9.968200325965881348e-01, 5.370928645133972168e-01
2.019103050231933594e+00, 8.137140423059463501e-02, 9.499291330575942993e-02, -4.830896854400634766e-01, 3.282689154148101807e-01, 2.184614539146423340e-01
-6.672670245170593262e-01, 9.766257405281066895e-01, 1.916332542896270752e-01, -2.871370315551757812e-01, -8.281816542148590088e-02, -1.229161024093627930e-02
-1.661630123853683472e-01, -1.589087724685668945e+00, 6.312289834022521973e-01, 1.773896366357803345e-01, -5.205139517784118652e-01, -5.100597143173217773e-01
-1.013998389244079590e+00, -9.353604167699813843e-02, -8.062747716903686523e-01, -6.392975449562072754e-01, 8.004485964775085449e-01, 5.035731196403503418e-01
2.666433155536651611e-02, 9.597158432006835938e-02, -1.025048494338989258e+00, -6.281749010086059570e-01, 9.967404603958129883e-01, 5.330317020416259766e-01
-1.119364142417907715e+00, 7.271379828453063965e-01, 3.030577600002288818e-01, -2.110897153615951538e-01, -1.651960164308547974e-01, 3.979452550411224365e-01
-1.378227591514587402e+00, -6.427935510873794556e-02, -9.333374500274658203e-01, -6.352679133415222168e-01, 8.155656456947326660e-01, 5.011467933654785156e-01
-9.497634768486022949e-01, 7.383023500442504883e-01, 3.173126578330993652e-01, -2.037535905838012695e-01, -1.624835878610610962e-01, 4.008047878742218018e-01
1.340563297271728516e+00, -7.204093784093856812e-02, -1.374398350715637207e+00, -7.292876839637756348e-01, 1.201210141181945801e+00, 6.300821304321289062e-01
-5.920907855033874512e-01, 1.054548621177673340e+00, 1.017209529876708984e+00, 9.808746576309204102e-01, -1.105000495910644531e+00, -1.591256499290466309e+00
3.021445870399475098e-01, 1.885429739952087402e+00, 1.123180389404296875e+00, 7.818912267684936523e-01, -9.659436345100402832e-01, -1.274656176567077637e+00
-1.132809996604919434e+00, -5.488187670707702637e-01, -6.385991573333740234e-01, -6.636046171188354492e-01, 7.397858500480651855e-01, 5.207939147949218750e-01
1.241404294967651367e+00, 1.238814741373062134e-01, -1.702247500419616699e+00, -7.445355653762817383e-01, 1.298442244529724121e+00, 6.427906751632690430e-01
-5.589064955711364746e-01, 4.552258253097534180e-01, 1.072274208068847656e+00, 1.093968152999877930e+00, -1.176949501037597656e+00, -1.698313951492309570e+00
8.802565932273864746e-01, 4.421997666358947754e-01, 1.973854601383209229e-01, -3.656647205352783203e-01, 1.428457945585250854e-01, 5.437272787094116211e-01
8.197491765022277832e-01, 2.217933177947998047e+00, 1.849972724914550781e+00, 1.947359323501586914e+00, -1.850304365158081055e+00, -2.611921072006225586e+00
1.214797854423522949e+00, -1.183023095130920410e+00, 8.600677251815795898e-01, 2.645848989486694336e-01, -6.801269650459289551e-01, -6.557102799415588379e-01
-9.266837239265441895e-01, -8.467758446931838989e-02, -8.078325390815734863e-01, -6.446096897125244141e-01, 8.165618777275085449e-01, 5.123275518417358398e-01
3.229644894599914551e-01, -1.963362842798233032e-02, -1.372797131538391113e+00, -7.119050621986389160e-01, 1.145044684410095215e+00, 6.813754439353942871e-01
1.439992934465408325e-01, 4.825801253318786621e-01, 2.879514545202255249e-02, -3.985597491264343262e-01, 2.212512940168380737e-01, 2.178413867950439453e-01
1.362443089485168457e+00, 3.468550741672515869e-03, -1.349110305309295654e-01, -4.774404168128967285e-01, 3.528243601322174072e-01, 6.038223505020141602e-01
6.490671038627624512e-01, -2.182493686676025391e+00, 1.560421943664550781e+00, 1.517275571823120117e+00, -1.633301019668579102e+00, -2.141234874725341797e+00
-8.811578154563903809e-01, -2.288051843643188477e-01, -6.841104030609130859e-01, -6.434868574142456055e-01, 7.634501457214355469e-01, 5.023038983345031738e-01
-1.646412014961242676e+00, 2.477756440639495850e-01, -7.529974579811096191e-01, -6.082042455673217773e-01, 6.980627179145812988e-01, 7.097517848014831543e-01
1.122327446937561035e+00, -6.368599086999893188e-02, -1.251397490501403809e+00, -7.029981017112731934e-01, 1.135710597038269043e+00, 5.981185436248779297e-01
8.392103314399719238e-01, -2.191104739904403687e-02, -1.181320905685424805e+00, -6.803124547004699707e-01, 1.091492891311645508e+00, 5.820211172103881836e-01
