-1.022366953206429008e+00, 1.591697110842748764e+01, -4.268462477763859120e+00, 3.939105121080762828e+00, 2.551333903027811516e+02, -1.197470255592506305e+01, -6.707065835347837890e+01
-4.136565782200184171e-02, 1.359360824270169354e+00, 1.353986044412122780e+00, 1.092547813591397965e+00, 2.080985205828387752e+00, 2.514289909984574578e+00, -2.053526250075409898e+00
1.506648284047780395e+00, 7.348111558986914815e+00, 3.576974005189665906e+00, 3.204864799436099698e+00, 4.602640324862700538e+01, -2.739254097217077799e+00, -1.521390579281867517e+01
-9.871446568007360423e-01, 2.350170505474835636e+00, 1.290826530252432214e+00, 1.415730810058684730e+00, 6.191725939697158232e+00, 1.477240638577509202e+00, -3.968211176499108817e+00
4.403220853670428703e-01, 1.150579176733861253e+01, -8.798108848621970068e+00, 3.182550464189497497e+00, 1.378464428239592792e+02, -7.751251088506586839e+00, -3.961509083870001291e+01
2.369438826645701712e-01, 1.706128114380220051e+00, 1.704165965467373756e+00, 1.419023193237988645e+00, 2.496485978603195655e+00, 2.480020655001791141e+00, -1.795898017460435092e+00
7.308198299760025884e-01, -7.001515881143372866e+00, 4.183236142376535405e+00, 2.574078779316689491e+00, 4.811717644972037533e+01, -2.941014200420783098e+00, -2.755023106390400489e+00
-9.403755715780913738e-01, 9.597380705126395739e+00, -1.092066336716004171e+00, 3.141903573427834662e+00, 9.115887633761941800e+01, -5.544970736961674973e+00, -2.771385404268789543e+01
5.939458062271062433e-01, 5.421066478457321480e+00, -3.694284668981858477e+00, 2.181794886645800791e+00, 3.125487289108815503e+01, -1.607230796883065693e+00, -1.208160255721159082e+01
5.595298269057839002e-01, -9.972586276177670683e-01, 1.157948603176058189e+00, 1.197740618750990915e+00, 1.414043902029745725e+00, 2.868650089757714738e+00, 1.009450668985758304e+00
4.927943383510147712e-01, -1.039885049885661550e+00, 6.956056589334550511e-01, 8.929375484037570532e-01, 8.282597179563193635e-01, 3.044615250924354033e+00, 6.883324445123631952e-01
-8.943536017672450988e-01, -2.158361146102059180e+01, 7.843226275501383959e+00, 4.688148925534684430e+00, 4.675418481667233550e+02, -1.762183219418644597e+01, -7.184067255935919150e+01
-4.739196599494953088e-01, -8.395362120902234437e+00, 6.517943287016385590e+00, 3.137929143609277549e+00, 7.417576517009460702e+01, -4.600611369078279722e+00, -5.988242567129387517e+00
-1.091456687935362435e+00, 3.407268113012116739e+00, -1.802329065797356744e+00, 1.702029315063267267e+00, 1.278921210104080508e+01, 3.964626652755267600e-01, -6.396902820987461880e+00
-2.916030860646460221e-01, -4.704067998493393077e+00, -4.652673315164212120e+00, 1.993994390960168728e+00, 2.067124034325101434e+01, -5.621446385642130394e-01, 2.575885379989941160e-01
9.725794904474871494e-01, 1.629869693565318967e+00, 1.512440825690651636e+00, 1.575664951809236491e+00, 1.746805578490576938e+00, 2.894247670309673559e+00, -8.261726087384508865e-01
8.468396949351567060e-02, 1.108026122027711047e+01, -1.095933381583267696e+01, 3.378477495350547866e+00, 1.215358945400102186e+02, -7.021674454179482439e+00, -3.525854924286436898e+01
-6.051445594148513463e-01, 8.285615723851442738e+00, 7.132465492005806595e+00, 2.796591565000154045e+00, 7.020332459836188832e+01, -4.384650206224144142e+00, -2.254415650474376420e+01
9.303824227260657498e-01, -3.242366593131475461e-01, 6.281030412358440396e-02, 5.215384800221688488e-01, 6.413613970948808807e-02, 3.701017647865338933e+00, 2.558499555785798130e-01
4.545491985313200312e-01, 8.608861571275187030e-01, 6.913600805383460779e-01, 8.753303929403695172e-01, 8.326298011892315776e-01, 3.029103361594380317e+00, -1.269435176177186930e+00
-6.086217083153560026e-01, -2.233077042988383276e+00, 1.771632875687139341e+00, 1.532455210265628809e+00, 5.143649985322116258e+00, 1.738347047815294477e+00, 1.267214046155869189e+00
-6.733782708604006961e-01, -3.350554258444865319e+00, -1.295129642630393985e+00, 2.123844989318890430e+00, 1.306076202798445074e+01, 4.181724330357465824e-01, 1.247203131590628677e+00
8.786619179362080700e-01, 1.238506023126180722e+01, -8.927907016129285056e-01, 3.416744261362532953e+00, 1.562426950046570937e+02, -8.504483944484881874e+00, -4.389633140128399447e+01
-8.186992513370348057e-01, 1.443075566840526136e+01, 1.209387850021341215e+01, 3.557326936568033560e+00, 2.160653309671377542e+02, -1.070860919649535958e+01, -5.825509962363103256e+01
-7.663093466763164496e-01, 1.634709181080771856e+01, -8.502982505682993519e+00, 4.115868713921952526e+00, 2.646039579531204708e+02, -1.226410054973999308e+01, -6.908530262708281100e+01
2.301235783851350858e-01, -2.648736361491416247e+01, 2.522559007984080992e+01, 5.864840592635881755e+00, 7.373632675604835640e+02, -2.314237021630738766e+01, -1.195442753741174613e+02
3.222899408881829686e-02, -4.499267177820331476e+00, -4.480349502563921504e+00, 2.272469637812105425e+00, 2.148439592158789324e+01, -6.218808165954259337e-01, 4.721379988079596468e-01
8.645295280848155350e-01, 1.955913756867938957e+01, 1.177663565889825215e+01, 4.480315370779881512e+00, 3.800821679809262150e+02, -1.549402617699172424e+01, -9.543232610315176601e+01
1.062547844278461717e+00, -1.263520278170770794e+01, 1.862831422268108161e+00, 3.637311213727574266e+00, 1.615587825384281189e+02, -8.707724456549501113e+00, -1.951700604132597405e+01
-2.776413329844636957e-01, -4.080987087358622922e+00, -3.634156097830344656e+00, 2.230194092029070152e+00, 1.822867163054630524e+01, -2.497009082577958949e-01, 8.064231672275419260e-01
7.797091105120126930e-02, 7.331806392634494962e+00, 6.989223936085617872e+00, 2.528211258299552178e+00, 5.680708620330112524e+01, -3.551615404335848325e+00, -1.917680345903769634e+01
-3.679310158905122474e-01, -1.940763652038636877e+00, 1.614226479511208900e+00, 1.202689570874025504e+00, 3.105312074258393285e+00, 2.198679568965453690e+00, 1.012926150977959017e+00
-1.320131833111348740e+00, 2.638509865947885835e+00, 1.649453351048129623e-01, 1.389858375877133900e+00, 8.503475775377641099e+00, 1.027154289198423331e+00, -5.074743879701534510e+00
-6.939012827667823125e-02, -1.639913655654800628e+00, 1.255840731902894136e+00, 1.018375526375902673e+00, 1.923976990343008620e+00, 2.547081505541562763e+00, 8.437289029541995555e-01
6.717382547994082964e-01, 5.441014610157426823e+00, -4.102898478683740358e+00, 2.351413787361130492e+00, 2.936847691371600533e+01, -1.417058297758790886e+00, -1.126200610562363025e+01
-5.447115936380890755e-01, -3.462391612385257389e+00, -1.835872855435477069e+00, 2.214664985610311998e+00, 1.428643072345866294e+01, 2.574981042026722733e-01, 1.221348091200080033e+00
-4.648809372418003516e-01, -2.865147073110231979e+00, -2.669845165169112411e-01, 2.345057727890188293e+00, 1.188882952606678245e+01, 6.265033110667288518e-01, 1.605750322707561573e+00
-5.805025050930021080e-02, 1.228673660148948743e+00, 1.214239656676844081e+00, 9.953605455816623149e-01, 1.840823719704727468e+00, 2.571479639665462891e+00, -2.036501144498188420e+00
-8.029468032993705151e-01, -2.483951292166299396e+00, 1.527706889365725074e+00, 1.535780873228384857e+00, 5.988615197194050666e+00, 1.546600858441184112e+00, 1.219013521391025145e+00
8.793700751931119441e-01, -6.557236302495441649e+00, 9.681385970904828886e-01, 2.433148911283384397e+00, 4.150339582762838120e+01, -2.450585020710402517e+00, -1.978075682957321391e+00
6.236096184646532370e-01, -7.350314568399860526e-01, -6.212457325132750285e-02, 4.113105766710196676e-01, -5.443772829265036695e-02, 3.535327139105004512e+00, 1.511300914195373157e-01
-5.081062503321769341e-01, 9.462515354573884707e+00, 3.791185285069386346e+00, 3.426905543815553123e+00, 8.219060866761581963e+01, -5.042721657237928312e+00, -2.497709095395794421e+01
9.486696158580735228e-01, 1.320588105070552487e+01, 6.898521310452953692e+00, 3.714923659036412751e+00, 1.720186288305388587e+02, -9.112008078804633371e+00, -4.740308627863133495e+01
2.036991374496590901e-01, -7.648969506169728483e+00, 7.509539452712607144e+00, 2.772646992675102062e+00, 5.860297562347778211e+01, -3.654872477828670085e+00, -4.058639080876155880e+00
1.145999541046601317e-01, -4.408029438090665941e+00, -4.387230328233255428e+00, 2.358230883209186501e+00, 2.153014102574789845e+01, -6.174378807991960372e-01, 5.626998068998523284e-01
-6.235559116690188031e-01, -9.790984364529373707e+00, -5.264527459220674110e+00, 3.376163065958362353e+00, 1.002973377972372759e+02, -6.004204975235710506e+00, -9.799397851364142653e+00
-6.615443923328456766e-01, -3.696120792234878660e+00, -2.262407300519003961e+00, 2.073069810627505838e+00, 1.467989423714890940e+01, 1.842132780472356401e-01, 1.023406990184445586e+00
1.192165567882655042e+00, 1.252238304186488449e+01, -3.088248028679390078e+00, 3.735422047106617516e+00, 1.513499408811598528e+02, -8.293114848897850777e+00, -4.228798119356938656e+01
7.266787034058719286e-01, -1.109334077535048202e+01, -1.010939984984944218e+01, 3.698938651005888811e+00, 1.305962825734574153e+02, -7.413841670460787014e+00, -1.432081377009832757e+01
-1.173375109819190243e+00, -3.216213172686897881e+00, 1.370573756070113947e-01, 1.564022069020785333e+00, 9.047103372919201192e+00, 9.625833514263408830e-01, 1.013440145053932540e+00
1.211650324284185842e-02, 1.300314652506932411e+01, 1.071377342491918583e+01, 3.136521440266217375e+00, 1.829849055668219080e+02, -9.547289336937101467e+00, -5.079724182454281589e+01
5.770428642683806952e-01, 1.159282181618056384e+01, -1.000205917163788172e+01, 3.490350590304946987e+00, 1.321786574596951027e+02, -7.492535451092006582e+00, -3.780792330492476339e+01
1.005677372505059619e+00, 1.355729237207077809e+01, 9.130272845958224082e+00, 3.907123853620263265e+00, 1.770608229440006198e+02, -9.296621842186704399e+00, -4.839598179512594101e+01
-8.082880282486173407e-01, -1.720672302116408048e+01, -1.554895604875600945e+01, 3.727062579151314559e+00, 2.829138028322514060e+02, -1.283120093511743676e+01, -4.020218613458882118e+01
-2.915496596576373500e-01, 4.385520736545990950e+00, -3.121894287585323724e+00, 2.300866317356762725e+00, 1.718648631832869711e+01, -1.126120165031156972e-01, -7.222418816117404994e+00
1.118681820211375882e-01, 4.826212447064997413e+00, -4.926211794750948059e+00, 2.108971784335226030e+00, 2.428811379044845609e+01, -9.398087057195896321e-01, -9.933746974194791690e+00
1.518431919858358459e-01, 1.115353198615639307e+01, -1.088147784296482179e+01, 3.190842378304865612e+00, 1.281592656281198401e+02, -7.328468665603804055e+00, -3.717024580656466526e+01
-2.710235896197576988e-01, 9.281891537825149863e-01, 9.042250668554544513e-01, 7.203562719549160276e-01, 1.460469919340403155e+00, 2.615533626666401545e+00, -2.224093020662978759e+00
6.387886749561423327e-01, -1.019373448000064997e+01, -1.015744485248704621e+01, 4.023903919790371653e+00, 1.198357415714049381e+02, -6.914003506719524239e+00, -1.218882197549881496e+01
-6.667578276892482947e-02, 9.140877311215712453e+00, 7.098748990912220336e+00, 3.507216356889260034e+00, 7.384298173735183468e+01, -4.559286843520096610e+00, -2.262997462975572560e+01
7.245904685888211461e-01, 6.577326854879847140e+00, 2.849021705046970165e+00, 2.427776085968177622e+00, 4.535310275610339659e+01, -2.747061381259475965e+00, -1.602136336413570916e+01
9.487188382016640276e-01, -5.793461706033854464e-01, 1.098911097674854176e+00, 1.316790192443650476e+00, 1.218891708941301832e+00, 3.068833385120835366e+00, 1.109572806221839292e+00
-4.107090440357559213e-01, 2.124843070481938767e+00, 1.879961674513951575e+00, 1.498163690795871750e+00, 4.317783818628383230e+00, 1.937009037727202898e+00, -2.852325196147503572e+00
2.506795404613498812e-01, 4.963011496465401962e+00, -4.310518982461281290e+00, 2.475202639828688156e+00, 2.187283225660991093e+01, -6.424414009306769202e-01, -8.632323737610990477e+00
-8.539169577407075273e-01, 3.838192852982438286e+00, -4.080352440538545622e+00, 1.676381102276714996e+00, 1.738802577591408394e+01, -2.148126363158135987e-01, -8.144361531498679696e+00
2.006134087134127941e-01, -4.795565132073222436e+00, -4.746612037070529588e+00, 2.262255833962556917e+00, 2.362534930039697656e+01, -8.545228015641317398e-01, 2.002021448738274256e-01
1.037497976852183729e-01, 4.816040740022742739e+00, -4.424899897587078357e+00, 2.338865673286458780e+00, 2.161130559056618239e+01, -6.285911459653448219e-01, -8.725912751209703444e+00
1.397669586425948962e+00, 6.381057619931405078e+00, -1.653989866987982005e+00, 2.896437107959956236e+00, 3.547643239770192736e+01, -1.917137138541955110e+00, -1.245571904041500133e+01
9.052529911320769118e-01, -6.863768592896853704e+00, 5.053528922541739021e+00, 2.837152351286112761e+00, 4.983457919986837936e+01, -3.046412908976372513e+00, -2.701329751701880610e+00
-9.331968146330977820e-01, -1.690201102441542957e+01, -1.320336884791609577e+01, 3.770178180413073843e+00, 2.751933970388473085e+02, -1.259811124256895098e+01, -3.880524790341628716e+01
-5.200794702179012408e-01, -5.052497222831306978e+00, -5.033770072782213667e+00, 1.719808706985661129e+00, 2.093589594685229116e+01, -6.223425470856200903e-01, -8.102225317966210705e-02
1.086573870419180299e+00, 1.217236591763094644e+01, -7.674251949742847856e+00, 3.790521672865667213e+00, 1.400612405864347068e+02, -7.819844286420364554e+00, -3.940906644625460586e+01
-1.060142344206953080e+00, 9.886812841414062802e+00, -8.547170303736129071e+00, 2.773035105553306678e+00, 1.062147192846495329e+02, -6.327405885748053294e+00, -3.209906139587874918e+01
8.900751299866500599e-01, -4.644306428219533989e-01, 1.946400800693511013e-01, 6.689777903631164424e-01, 2.018482727033577007e-01, 3.542775410091596466e+00, 4.082076718714718888e-01
1.047856872961605568e+00, 6.353871549614754421e+00, 1.904494244090901289e-01, 2.559238881227166029e+00, 3.981071935432784414e+01, -2.305759881765098385e+00, -1.421016975121107961e+01
-5.440537685278972191e-01, -3.965916141292441299e+00, -3.092629921397853643e+00, 2.087363709464088668e+00, 1.641972103051389809e+01, -4.264649425930322479e-02, 8.507787117167577851e-01
