1.248608016967773438e+01;-1.132991218566894531e+01;3.211829423904418945e+00;1.591926574707031250e+02;-7.331531047821044922e+00;-2.157398223876953125e+01
-2.664043664932250977e+00;-2.865766525268554688e+00;1.583070993423461914e+00;9.422587394714355469e+00;1.211325883865356445e+00;1.101570129394531250e+00
1.507523775100708008e+00;-1.044139003753662109e+01;3.414788484573364258e+00;1.242913742065429688e+02;-6.351343631744384766e+00;-1.475096511840820312e+01
4.452000260353088379e-01;-1.358618974685668945e+00;1.216568112373352051e+00;1.516232967376708984e+00;3.035248041152954102e+00;1.156922101974487305e+00
-1.410081005096435547e+01;2.108868980407714844e+01;3.889770746231079102e+00;3.413896179199218750e+02;-1.338802051544189453e+01;-8.810243225097656250e+01
9.842126369476318359e-01;8.405365943908691406e+00;2.836016893386840820e+00;6.474689483642578125e+01;-4.704647541046142578e+00;-2.102813339233398438e+01
-9.522440910339355469e+00;-9.352184295654296875e+00;3.581716775894165039e+00;9.670862579345703125e+01;-5.524873733520507812e+00;-9.833424568176269531e+00
-5.849301815032958984e-01;8.256398439407348633e-01;9.163848161697387695e-01;6.056562066078186035e-01;2.977854967117309570e+00;-7.921221256256103516e-01
-1.958397626876831055e+00;-2.611969709396362305e+00;1.536266565322875977e+00;7.593351840972900391e+00;1.708028316497802734e+00;1.317391872406005859e+00
-1.107169151306152344e+01;1.361002445220947266e+01;3.776813745498657227e+00;1.563630523681640625e+02;-8.552914619445800781e+00;-4.472047424316406250e+01
-8.384617805480957031e+00;-8.903563499450683594e+00;3.412415504455566406e+00;8.847480010986328125e+01;-5.159771919250488281e+00;-8.432893753051757812e+00
-8.819410324096679688e+00;1.275468063354492188e+01;3.632059335708618164e+00;1.424741516113281250e+02;-7.925405502319335938e+00;-4.143586349487304688e+01
-1.246304702758789062e+01;-1.379023361206054688e+01;3.433651924133300781e+00;2.599415893554687500e+02;-1.068345451354980469e+01;-3.696750259399414062e+01
-5.417258739471435547e+00;1.242314434051513672e+01;3.623646497726440430e+00;1.340160217285156250e+02;-7.667170524597167969e+00;-3.944502639770507812e+01
2.864455461502075195e+00;2.985647916793823242e+00;1.658393502235412598e+00;8.734745979309082031e+00;6.677107810974121094e-01;-4.405104637145996094e+00
-9.966298103332519531e+00;2.252625656127929688e+01;3.975744247436523438e+00;3.922239990234375000e+02;-1.479853725433349609e+01;-9.989515686035156250e+01
-6.903343200683593750e+00;-1.401695728302001953e+01;3.269778966903686523e+00;2.804234313964843750e+02;-1.145858669281005859e+01;-4.075820159912109375e+01
1.261229896545410156e+01;-1.133902454376220703e+01;3.213384389877319336e+00;1.594269409179687500e+02;-7.346213340759277344e+00;-2.159976959228515625e+01
4.406288862228393555e-01;-3.913145661354064941e-01;8.577533364295959473e-01;2.612296342849731445e-01;3.529641151428222656e+00;3.824453353881835938e-01
4.418248310685157776e-02;1.632299542427062988e+00;1.336513638496398926e+00;2.375080823898315430e+00;2.508152484893798828e+00;-2.026731967926025391e+00
1.863355064392089844e+01;2.585636711120605469e+01;6.188655376434326172e+00;5.202899169921875000e+02;-2.006285285949707031e+01;-1.292360534667968750e+02
3.900009870529174805e+00;1.607358360290527344e+01;3.498346805572509766e+00;2.056946716308593750e+02;-1.037284278869628906e+01;-5.589109420776367188e+01
-1.120236396789550781e+01;1.363708400726318359e+01;3.760986804962158203e+00;1.573502197265625000e+02;-8.575156211853027344e+00;-4.493096923828125000e+01
2.913136243820190430e+00;-5.129473686218261719e+00;2.489038944244384766e+00;2.866599464416503906e+01;-1.103555917739868164e+00;-1.472590118646621704e-02
2.215225934982299805e+00;4.346208572387695312e+00;1.905092597007751465e+00;1.744540023803710938e+01;-1.695209443569183350e-01;-7.851001262664794922e+00
