0.420,-2.996,1.387,4.387,0.634,0.387,0.321
260.294,2.131,0.279,-2.105,9.186,-6.105,-0.017
-3.203,0.408,4.397,5.495,-0.244,1.495,-0.943
-1070.887,2.131,27730.594,14.036,-7.226,10.036,-0.857
395.904,2.203,0.210,-3.132,10.261,-7.132,0.243
395.786,2.112,0.119,-3.223,10.169,-7.223,0.151
-1256.691,2.647,48636.700,15.061,-7.238,11.061,1.088
-18.937,1.174,14.693,6.865,-0.848,2.865,1.176
911.505,2.586,0.315,-5.380,13.123,-9.380,1.039
-0.238,-1.015,1.370,4.265,0.066,0.265,0.797
894.614,2.661,0.395,-5.239,13.133,-9.239,0.983
900.732,2.327,0.059,-5.598,12.824,-9.598,0.702
17.804,1.571,0.698,2.042,4.809,-1.958,-0.371
14054.548,2.977,-0.207,-20.340,28.839,-24.340,-0.065
11014.441,3.623,0.521,-17.728,27.487,-21.728,1.220
1198.803,2.422,0.059,-6.564,13.942,-10.564,-0.378
3462.158,2.521,-0.195,-11.324,18.822,-15.324,-1.181
6.264,0.474,0.011,1.997,3.075,-2.003,0.507
2791.356,2.549,-0.096,-10.176,17.737,-14.176,0.889
6993.241,3.078,0.127,-14.996,23.623,-18.996,-0.604
-900.289,2.424,15622.973,13.813,-6.392,9.813,-0.484
382.131,1.810,-0.171,-3.430,9.780,-7.430,-0.388
80.879,1.457,0.006,-0.332,6.397,-4.332,-0.404
7131.172,3.600,0.643,-14.605,24.277,-18.605,-0.287
1139.663,2.864,0.518,-5.926,14.194,-9.926,0.603
59.030,1.490,0.151,0.240,5.994,-3.760,0.911
4500.256,2.815,0.011,-12.499,20.585,-16.499,0.682
1.957,0.254,0.325,2.793,2.394,-1.207,0.590
1333.504,2.583,0.184,-6.822,14.508,-10.822,-0.815
495.910,1.762,-0.306,-4.224,10.424,-8.224,0.675
1337.127,2.322,-0.077,-7.094,14.259,-11.094,-1.075
-2473.353,2.104,746224.054,17.022,-10.346,13.022,-0.232
135.518,1.756,0.126,-1.015,7.521,-5.015,-0.179
3779.923,2.940,0.194,-11.383,19.718,-15.383,-0.188
-33.701,1.026,25.020,7.080,-1.574,3.080,-0.394
5096.411,3.318,0.472,-12.736,21.829,-16.736,-0.506
24.309,0.701,-0.313,0.721,4.250,-3.279,-1.005
14880.509,2.763,-0.439,-21.036,29.117,-25.036,0.560
6110.348,2.973,0.067,-14.215,22.625,-18.215,1.059
28.170,1.423,0.362,1.283,5.087,-2.717,-0.010
-13.056,1.374,11.361,6.890,-0.335,2.890,1.270
35.354,1.052,-0.100,0.576,4.961,-3.424,0.283
233.668,2.141,0.326,-1.833,8.961,-5.833,0.695
514.110,2.069,-0.011,-4.023,10.830,-8.023,0.879
7744.970,2.933,-0.052,-15.837,24.181,-19.837,-0.380
1815.418,2.766,0.265,-7.933,15.956,-11.933,1.158
886.699,2.458,0.196,-5.411,12.902,-9.411,0.714
-173.395,1.245,262.282,9.098,-3.684,5.098,-1.317
4.267,0.890,0.652,2.879,3.257,-1.121,1.443
11590.236,3.533,0.414,-18.216,27.802,-22.216,1.354
5.256,0.377,-0.015,2.053,2.898,-1.947,0.657
693.466,2.299,0.119,-4.732,11.945,-8.732,-0.870
1630.356,2.614,0.148,-7.621,15.348,-11.621,0.830
-1.315,0.189,3.133,5.195,0.018,1.195,-0.129
-149.886,1.504,202.184,9.145,-3.171,5.145,-0.385
-80.421,1.260,74.448,8.111,-2.438,4.111,0.162
2401.884,2.587,-0.008,-9.400,17.044,-13.400,-0.624
530.244,2.443,0.352,-3.740,11.289,-7.740,1.107
4.967,0.686,0.348,2.476,3.149,-1.524,1.103
-107.652,1.448,116.105,8.644,-2.686,4.644,0.880
939.046,2.513,0.232,-5.560,13.152,-9.560,1.123
321.493,1.071,-0.854,-3.711,8.621,-7.711,-1.843
4145.190,3.121,0.345,-11.719,20.416,-15.719,1.220
4879.663,2.309,-0.522,-13.484,20.559,-17.484,-1.104
-30.634,1.031,22.657,7.017,-1.466,3.017,-0.060
-628.086,1.811,5230.887,12.226,-5.972,8.226,0.191
186.771,1.356,-0.385,-2.109,7.723,-6.109,0.605
-127.320,1.965,154.098,9.384,-2.443,5.384,0.915
2.509,0.184,0.110,2.476,2.420,-1.524,0.706
1501.699,2.542,0.104,-7.347,14.939,-11.347,-0.099
2.649,0.312,0.236,2.600,2.549,-1.400,0.836
-1118.362,2.483,32220.884,14.523,-7.015,10.523,-0.128
153.864,1.702,0.028,-1.335,7.696,-5.335,0.382
-1207.122,1.980,42042.126,14.262,-7.768,10.262,0.115
30364.184,3.739,0.299,-26.899,37.082,-30.899,0.908
-33.504,1.021,24.856,7.071,-1.573,3.071,-0.378
69.954,0.951,-0.451,-0.597,5.695,-4.597,-0.290
509.968,1.950,-0.128,-4.119,10.688,-8.119,0.789
68.487,1.857,0.467,0.368,6.553,-3.632,0.764
15393.329,3.469,0.255,-20.621,30.118,-24.621,0.952
372.633,1.869,-0.104,-3.301,9.775,-7.301,-0.495
2.813,0.252,0.135,2.466,2.519,-1.534,0.806
-935.234,2.184,17657.837,13.682,-6.748,9.682,-0.970
1056.441,2.944,0.623,-5.560,13.997,-9.560,1.386
2240.459,2.686,0.115,-8.970,16.817,-12.970,-0.885
1005.409,2.433,0.129,-5.889,13.312,-9.889,1.108
-71.372,1.733,63.999,8.463,-1.807,4.463,0.205
5.094,0.610,0.252,2.359,3.093,-1.641,0.983
1091.886,2.254,-0.078,-6.375,13.429,-10.375,0.422
-0.061,-2.079,1.083,4.074,0.173,0.074,0.329
65.392,1.372,-0.004,-0.051,6.015,-4.051,0.439
-102.939,1.534,108.456,8.675,-2.533,4.675,0.986
1737.103,2.705,0.218,-7.802,15.706,-11.802,1.216
566.985,2.129,0.016,-4.261,11.169,-8.261,0.314
710.210,2.408,0.220,-4.701,12.128,-8.701,-0.778
7570.094,2.953,-0.024,-15.659,24.042,-19.659,-0.731
8.498,0.736,0.154,1.985,3.490,-2.015,0.190
13.043,0.272,-0.508,1.011,3.336,-2.989,-1.373
121.479,1.874,0.282,-0.674,7.448,-4.674,-0.484
396.501,2.098,0.105,-3.242,10.160,-7.242,0.150
7027.115,3.252,0.299,-14.854,23.830,-18.854,-0.492
779.459,1.351,-0.869,-6.075,11.372,-10.075,-1.478
599.095,2.758,0.627,-3.801,11.957,-7.801,0.478
2208.524,2.525,-0.042,-9.065,16.590,-13.065,-1.022
289.512,2.221,0.334,-2.280,9.517,-6.280,-0.503
0.571,-0.353,0.071,2.729,1.627,-1.271,-0.572
-2663.388,2.813,1047439.516,18.046,-9.955,14.046,-0.494
34.146,0.864,-0.277,0.430,4.742,-3.570,0.015
14.064,0.698,-0.099,1.388,3.794,-2.612,-1.023
190.135,2.322,0.577,-1.170,8.715,-5.170,1.573
14150.853,3.129,-0.057,-20.245,29.049,-24.245,0.245
146.024,1.726,0.070,-1.200,7.625,-5.200,0.153
85.311,1.742,0.273,-0.137,6.756,-4.137,-0.325
-7566.814,3.126,335932607.635,23.781,-15.053,19.781,0.861
331.938,1.980,0.046,-2.878,9.600,-6.878,-0.894
7.925,0.795,0.247,2.125,3.503,-1.875,0.433
153.604,2.398,0.726,-0.626,8.381,-4.626,1.048
4646.394,2.797,-0.017,-12.704,20.754,-16.704,0.186
-265.568,1.921,619.136,10.489,-3.833,6.489,0.482
-15.675,1.239,12.735,6.835,-0.617,2.835,1.272
-24.319,1.400,18.694,7.242,-0.873,3.242,0.971
2799.925,3.002,0.356,-9.738,18.204,-13.738,1.348
-735.620,2.392,8332.894,13.220,-5.832,9.220,1.120
6878.724,2.603,-0.343,-15.361,23.037,-19.361,-0.828
-0.165,0.349,2.874,5.359,0.553,1.359,1.001
-4831.058,2.484,21956114.913,20.561,-13.137,16.561,0.089
3311.613,2.793,0.091,-10.815,18.857,-14.815,-0.579
1212.144,2.140,-0.226,-6.889,13.702,-10.889,-0.768
64.148,1.368,-0.001,-0.023,5.985,-4.023,0.508
1010.562,2.405,0.099,-5.936,13.301,-9.936,1.065
8623.588,3.117,0.096,-16.410,25.131,-20.410,1.063
80.433,1.589,0.140,-0.188,6.518,-4.188,-0.241
3813.744,3.233,0.484,-11.139,20.060,-15.139,0.232
0.154,-1.195,0.904,3.872,0.914,-0.128,-0.576
2859.733,2.580,-0.073,-10.267,17.889,-14.267,0.912
-1157.119,2.641,36291.979,14.789,-6.970,10.789,0.371
2113.540,2.909,0.357,-8.476,16.772,-12.476,-0.359
555.169,1.738,-0.368,-4.589,10.719,-8.589,0.085
-30.637,1.322,23.172,7.314,-1.185,3.314,0.198
5185.692,3.062,0.210,-13.098,21.679,-17.098,-0.786
20.154,0.913,-0.024,1.185,4.287,-2.815,-1.038
-525.424,2.501,3202.082,12.484,-4.818,8.484,-0.382
9360.311,3.003,-0.045,-17.120,25.621,-21.120,-0.428
31.403,1.186,0.080,0.884,4.967,-3.116,0.074
13.792,0.824,0.039,1.547,3.899,-2.453,-0.848
-22.379,1.041,16.752,6.823,-1.135,2.823,0.830
5240.048,2.526,-0.329,-13.698,21.208,-17.698,-1.292
6032.675,2.470,-0.432,-14.637,22.039,-18.637,0.502
0.468,-1.038,1.724,4.698,0.727,0.698,1.090
8.113,0.454,-0.123,1.716,3.201,-2.284,-0.063
15.235,0.617,-0.215,1.208,3.777,-2.792,-1.230
2.974,-0.217,-0.431,1.818,2.129,-2.182,0.348
1642.944,2.276,-0.192,-7.992,15.044,-11.992,0.555
18.797,0.588,-0.328,0.926,3.917,-3.074,-1.381
9.353,1.220,0.619,2.423,4.000,-1.577,0.568
1791.045,2.800,0.303,-7.841,15.931,-11.841,1.258
