1.456200046101772827e+01;1.452728080749511719e+01
2.732277339004096639e+00;2.539672374725341797e+00
-1.554550594902085869e+01;-1.499866294860839844e+01
8.948350789599949451e+00;8.837939262390136719e+00
2.466183757043372005e+00;2.432428359985351562e+00
-1.296551371315313839e+00;-1.456133484840393066e+00
1.408422812089338549e+01;1.379765510559082031e+01
1.059508401859918791e+01;1.048514461517333984e+01
-7.368266278451726770e+00;-7.101890087127685547e+00
-9.683226634251827392e+00;-9.569009780883789062e+00
8.441953247673710248e-01;8.823037743568420410e-01
-7.081578643900790837e+00;-7.080574989318847656e+00
8.326033975239717222e+00;8.336345672607421875e+00
-2.610701271227307552e-01;-6.355993151664733887e-01
-1.141499461480024458e+01;-1.145950412750244141e+01
6.292449461269327138e+00;6.560127258300781250e+00
5.281032750199215364e+00;5.191265583038330078e+00
5.499000470149799646e+00;5.489223480224609375e+00
5.856639347792288675e+00;5.880146026611328125e+00
-7.182904710328833708e+00;-7.468731880187988281e+00
4.314696265680643350e+00;4.454388141632080078e+00
9.474966044678250654e+00;9.435007095336914062e+00
1.011212825095070222e+01;1.028049468994140625e+01
-3.195804559231202324e-01;-6.095464825630187988e-01
-2.744557614571857318e+00;-2.825731754302978516e+00
-1.899542224206501473e+01;-1.875205230712890625e+01
-1.426777178630274534e+00;-1.345070004463195801e+00
-2.538713080373899977e+00;-2.646990776062011719e+00
-1.467066832237165164e+00;-1.665302157402038574e+00
-1.537738059602757801e+01;-1.493818187713623047e+01
5.787978284188821654e+00;5.804441928863525391e+00
-2.061714275367703575e+00;-2.309281826019287109e+00
1.358252846140273284e+01;1.352484703063964844e+01
-3.903924680589380136e-01;-4.878949820995330811e-01
-5.144188697855722303e+00;-5.164290904998779297e+00
2.542030557546429037e+00;2.353922128677368164e+00
-1.573236939878356466e+01;-1.566142559051513672e+01
6.757199609813514307e+00;6.626295566558837891e+00
6.658656218843537644e+00;6.708015918731689453e+00
8.911320373208313939e+00;8.758321762084960938e+00
-6.299518660095653644e+00;-6.194439411163330078e+00
1.622855054735319769e+00;1.383924007415771484e+00
-2.861398671988757858e+00;-2.808376550674438477e+00
3.548998439876366096e+00;3.486747980117797852e+00
-6.763523959520385098e+00;-6.961297035217285156e+00
5.172190735015979257e+00;5.180697917938232422e+00
2.213271811708916914e+01;2.199263000488281250e+01
1.217469590464962437e+01;1.210937786102294922e+01
7.836638937202778266e+00;7.750122547149658203e+00
9.693608998725796511e+00;9.918684959411621094e+00
3.725346350923836258e+00;3.755022287368774414e+00
1.747756964780596556e-01;-1.158812046051025391e-01
9.364424746214696782e+00;9.363772392272949219e+00
5.215980036600427638e+00;5.260293006896972656e+00
-2.058303976031614013e+01;-2.048660850524902344e+01
5.480487554466801470e+00;5.367738723754882812e+00
2.812191325369228778e+00;2.567301988601684570e+00
-5.023100865623353783e+00;-5.097210884094238281e+00
-2.486217039504151849e+00;-2.665553092956542969e+00
-6.333779825928570473e-01;-5.359467267990112305e-01
-2.819734813715156552e+00;-3.162606716156005859e+00
-1.223985090689337696e+01;-1.198611450195312500e+01
-2.359764189177608884e-01;-4.591488540172576904e-01
-9.376898373397899888e+00;-9.347047805786132812e+00
4.756778338395068140e+00;4.913611888885498047e+00
-9.038436814458789215e+00;-9.015969276428222656e+00
-3.160197151905866697e+00;-3.199715375900268555e+00
1.117468919759022583e+01;1.107461166381835938e+01
-1.321182161688404655e+01;-1.349246501922607422e+01
3.804343115784567075e+00;3.762649059295654297e+00
2.443836967812037297e+00;2.350018262863159180e+00
7.935451576503169679e-01;7.550074458122253418e-01
-9.213039391475028594e+00;-9.111199378967285156e+00
5.510400284899786172e+00;5.594157218933105469e+00
7.472501864381098091e-01;4.125233292579650879e-01
5.596074805467341484e-01;1.443511694669723511e-01
-1.226132032142364459e+01;-1.199063777923583984e+01
-7.260286147776912058e-02;-2.577865123748779297e-01
1.831935995278918838e+01;1.802386474609375000e+01
-7.557741834770252076e+00;-7.754252433776855469e+00
-6.189012157684391724e+00;-6.025740146636962891e+00
1.299401952537854044e+01;1.309254550933837891e+01
5.797898833265549889e+00;5.796993255615234375e+00
8.817486893318312369e+00;8.847746849060058594e+00
-4.859236101544592845e-01;-4.902194142341613770e-01
-1.807024240864917530e+00;-2.038090944290161133e+00
1.144852386019547374e+01;1.144620895385742188e+01
8.019677884448316973e+00;8.046908378601074219e+00
1.243730445910470905e+01;1.212381458282470703e+01
-5.030210857746397757e+00;-5.043488025665283203e+00
-1.000889050701019478e+01;-9.989851951599121094e+00
-2.194535042373930267e+00;-2.304838180541992188e+00
5.812418645048517796e+00;5.748326301574707031e+00
2.682910617194119496e+00;2.503860950469970703e+00
-9.605829224624368834e+00;-9.479194641113281250e+00
-7.913526768702949354e+00;-8.090185165405273438e+00
6.785751637650646595e-01;5.779958367347717285e-01
-1.725283276641048857e+01;-1.694765853881835938e+01
3.153699220557225069e-01;-9.486274421215057373e-02
1.893671843013163070e+01;1.881272315979003906e+01
-7.714799396672869847e+00;-7.744742870330810547e+00
5.949860643500547219e+00;5.913607597351074219e+00
4.444483563709438201e+00;4.054199218750000000e+00
-1.055679596171425061e+01;-1.108473777770996094e+01
1.707924730941153157e+01;1.682373046875000000e+01
1.724002014751362166e+00;1.685656428337097168e+00
4.607316845321727250e+00;4.476171493530273438e+00
-1.220164770274059407e+01;-1.155396366119384766e+01
9.838331870399263934e+00;9.930110931396484375e+00
-2.345143957069758756e+00;-2.511891126632690430e+00
-1.411768480114780822e+01;-1.403351688385009766e+01
-2.409375970968379477e+01;-2.404970550537109375e+01
1.357949360261939020e+01;1.359944915771484375e+01
5.820201533289060869e+00;5.825631141662597656e+00
1.670277156768711535e+01;1.652736091613769531e+01
1.186996305991385370e+01;1.163434028625488281e+01
1.120398583044744534e+01;1.113912963867187500e+01
2.930014635618751750e+00;2.662541627883911133e+00
6.694674542692907515e+00;6.589428901672363281e+00
-1.943778440482396164e+01;-1.925296020507812500e+01
7.713124410277363285e-01;6.660075783729553223e-01
3.520817513305209978e+00;3.421282529830932617e+00
-5.434115303830205690e+00;-5.321703433990478516e+00
-9.004295526268695227e+00;-8.928203582763671875e+00
-7.499971007537687306e+00;-7.485722541809082031e+00
1.940911537704769785e+01;1.936841011047363281e+01
-2.598721334002537020e+01;-2.544614410400390625e+01
4.684038650161913786e+00;4.425259113311767578e+00
1.015788663686885762e+01;1.015825843811035156e+01
-2.089834226544386997e-01;-4.592482149600982666e-01
5.229627323183244414e+00;5.310391426086425781e+00
8.994162194588861681e+00;8.877765655517578125e+00
1.276749764101439766e+01;1.286447906494140625e+01
2.131099686295528706e+00;1.995798945426940918e+00
2.825827793713223901e+00;2.640080451965332031e+00
2.062551407531804770e+01;2.050808525085449219e+01
-1.187459951053797269e+01;-1.122409152984619141e+01
1.746349015517111081e+00;1.592677712440490723e+00
5.278047823369739211e-01;2.243537753820419312e-01
-4.965888028704712909e+00;-5.080111503601074219e+00
3.207967235296814934e+00;3.036663293838500977e+00
-3.345898988770660942e+00;-3.334805250167846680e+00
-2.718605556101384657e+00;-2.813320398330688477e+00
-1.869716459388898500e+01;-1.825234413146972656e+01
1.319382395369790650e+01;1.329468727111816406e+01
-9.104733483949609685e-01;-1.382120490074157715e+00
-1.244871083921977295e+01;-1.181816291809082031e+01
-3.935764717180336714e-01;-5.913719534873962402e-01
1.890670757534974200e+01;1.872767829895019531e+01
1.462915597933664102e+00;1.353765487670898438e+00
-3.090492212791808857e+00;-3.204852819442749023e+00
1.642288331546450930e+00;1.411154627799987793e+00
-4.000190545156607769e+00;-3.975331544876098633e+00
2.090738015427144880e+00;1.949308037757873535e+00
-1.303964985427978340e-01;-3.283068835735321045e-01
-8.786749760796807251e+00;-8.736860275268554688e+00
1.437167513496461524e+01;1.424151134490966797e+01
-2.048851121954868404e+00;-2.207960605621337891e+00
1.708313426964117809e+01;1.695138931274414062e+01
-1.095511085401950346e+01;-1.091971111297607422e+01
1.836973387215734732e+01;1.808868980407714844e+01
5.369931565993264933e+00;5.200521469116210938e+00
-9.313910294252936595e+00;-9.338279724121093750e+00
9.297451176797797423e-01;8.785381317138671875e-01
-1.308523306545385090e+01;-1.233409500122070312e+01
-9.786139293841346287e+00;-9.769888877868652344e+00
8.223325622416211012e-02;-2.404246777296066284e-01
-1.212030278210705081e+00;-1.478801369667053223e+00
8.765378268545283902e+00;8.730525016784667969e+00
8.269337454635586226e+00;8.385183334350585938e+00
-1.313090870761630313e+01;-1.345684242248535156e+01
-2.662953491267485706e+00;-2.736581802368164062e+00
-3.745320096762783102e+00;-3.837480068206787109e+00
-8.800499521862432672e+00;-8.770955085754394531e+00
-6.122198487441919745e+00;-5.785267353057861328e+00
3.572683859214790925e+00;3.551862716674804688e+00
-1.146410051184582102e+01;-1.183685970306396484e+01
-7.860734714314602245e-01;-6.376235485076904297e-01
-8.261329389999634287e+00;-8.364084243774414062e+00
6.848630162171641445e+00;6.711530685424804688e+00
1.393100108318227015e+01;1.382693290710449219e+01
8.844751928809801100e+00;8.711323738098144531e+00
5.817050063993211673e+00;5.862486362457275391e+00
5.680061715196230487e+00;5.689094066619873047e+00
3.824066561149231269e+00;3.800010442733764648e+00
-5.947000987199281496e+00;-5.464335918426513672e+00
-2.057048971514317870e+00;-2.279632806777954102e+00
-6.557431689139573194e+00;-6.735672950744628906e+00
-7.973734889946790805e-01;-1.051591753959655762e+00
-5.393781866413551285e+00;-5.435448646545410156e+00
