8.764023947043471097e-01;-1.698527504780960706e+00;-4.534257763059520996e-01;-1.537987467266803909e+00;1.074267116718393256e+00;-9.275668316564636973e-01;1.456200046101772827e+01
-6.849263162723594478e-01;-1.179826345481315597e+00;8.449999387060578293e-01;-2.771531029643089505e-01;-8.949230813086729297e-01;-2.604614926870649910e-02;2.732277339004096639e+00
9.655448678808761231e-01;1.000316390856655024e+00;6.947731695010607167e-01;1.479960277655414158e+00;1.168806992894925179e+00;9.599250675892023743e-01;-1.554550594902085869e+01
-1.549386847423562530e-01;1.238090321688334550e+00;7.713541761753315296e-01;-9.102288592933430733e-01;1.398121177215864708e-01;-2.168564000516633450e-01;8.948350789599949451e+00
-6.925408624394346901e-01;-1.244040508053190885e+00;2.946099391345345375e-01;-2.658903451841905796e-01;-9.392173448303519079e-01;-2.510724974468237988e-02;2.466183757043372005e+00
-7.263679380005882980e-01;6.523078593049901341e-01;-1.103114694020193243e+00;9.489993731064115534e-02;-1.156786209892123329e+00;-2.055785066049843623e-02;-1.296551371315313839e+00
6.206678855212571788e-01;-1.598941272330028085e-01;-2.535320546538034070e-01;-1.335234727786744902e+00;9.947365478828005259e-01;-7.159713438052839329e-01;1.408422812089338549e+01
1.094628706767697152e-03;1.912104613861826952e+00;1.060544694924127285e+00;-9.657638122492996358e-01;4.139293476740310007e-01;-2.978630985794319397e-01;1.059508401859918791e+01
-3.661530323398682896e-01;-8.242586216080238781e-01;-5.201144331161403622e-01;6.706719767135077559e-01;-1.900329918649342198e-01;7.892416271511951131e-02;-7.368266278451726770e+00
-5.471439659050736370e-02;-1.268374229107831042e+00;1.138100635331508181e+00;9.439416810016442172e-01;2.688020121479041125e-01;2.274612520221396539e-01;-9.683226634251827392e+00
-7.293657719727224542e-01;-1.123289907376676000e+00;-1.293470131047507854e+00;-1.656117976751448340e-01;-1.209215525616810671e+00;-2.174654420922326678e-02;8.441953247673710248e-01
-3.677282028311009143e-01;-4.750254833191780990e-01;-1.027273724742429617e-01;6.925613076143569691e-01;-1.532795901005749306e-01;7.782568480122677157e-02;-7.081578643900790837e+00
-2.232408620063187354e-01;1.003480053075903156e+00;-6.722255111126994587e-01;-8.653711901589372646e-01;3.622049868993127558e-02;-1.837934957010324000e-01;8.326033975239717222e+00
-7.391824157030020270e-01;-4.924791924532068710e-01;8.551991597350532270e-01;-6.074695083473538593e-02;-1.393199366289276764e+00;-2.135201918659712650e-02;-2.610701271227307552e-01
2.339187215406622888e-01;-4.264832995457703557e-01;-3.324753500251300675e-01;1.142427731794646517e+00;6.020711103428234567e-01;4.003600782827181348e-01;-1.141499461480024458e+01
-3.766827429734028176e-01;-5.468391151468161571e-01;-1.174186265274570040e+00;-8.057254750118251208e-01;-3.022924699118636482e-01;-1.195631678822507288e-01;6.292449461269327138e+00
-5.132833705546538949e-01;-8.448774809532278995e-01;-1.741968153423705812e-01;-6.032811735771816952e-01;-4.706541342566347708e-01;-6.861251590042073689e-02;5.281032750199215364e+00
-5.451019253864841652e-01;-2.181362987363651695e-01;-4.092956846358136724e-01;-4.873020268505388053e-01;-4.343709606619565733e-01;-5.676166954545051879e-02;5.499000470149799646e+00
-4.782579077240879939e-01;-3.672794518651704143e-01;9.156825169272606590e-01;-6.261527320342998859e-01;-3.748379551111797325e-01;-7.943088397083680752e-02;5.856639347792288675e+00
-3.189724788815980761e-01;-2.840441744920278455e-01;-5.967473771863510690e-01;7.687871527021964413e-01;-2.529216453552600441e-02;9.738039518837675323e-02;-7.182904710328833708e+00
-6.222879528242062364e-01;-7.041021740419690644e-01;5.079104401931850976e-01;-3.709054398989368728e-01;-6.315116888826468600e-01;-3.703244055940741603e-02;4.314696265680643350e+00
-8.598107470530148844e-02;1.286254301386889232e+00;1.296056366706896057e+00;-9.602584081826918139e-01;2.274731379953388033e-01;-2.526239536515789696e-01;9.474966044678250654e+00
2.900736172856688624e-02;9.395821313537278119e-01;-4.460071169138686287e-01;-1.058063504927926557e+00;3.335359391449433941e-01;-3.175694090074804854e-01;1.011212825095070222e+01
