2.103649355069590499e+01,2.103513526916503906e+01
1.639320557559804570e+01,1.639211845397949219e+01
-1.359700564118392485e+01,-1.359635162353515625e+01
2.796791210079647172e+01,2.796615409851074219e+01
-8.483337549166453329e+00,-8.482980728149414062e+00
-5.243696963300815028e+00,-5.243528366088867188e+00
2.705138194244044314e+01,2.704967498779296875e+01
-1.103249248930217163e+01,-1.103198719024658203e+01
3.292966590310813846e+00,3.292640209197998047e+00
7.575793602191520648e+00,7.575218677520751953e+00
-4.587691195508385889e+00,-4.587560653686523438e+00
1.859007829297618741e+01,1.858886337280273438e+01
8.102777009337879477e+00,8.102171897888183594e+00
2.116997373989746478e+01,2.116860771179199219e+01
2.731436544047240389e+01,2.731264305114746094e+01
1.386422899579432100e+00,1.386207103729248047e+00
5.696532811824295273e+00,5.696066379547119141e+00
2.773307879807418175e+01,2.773133277893066406e+01
4.289890418715039289e+00,4.289505481719970703e+00
2.457578210358628823e+01,2.457422065734863281e+01
1.262335249323950848e+01,1.262248420715332031e+01
1.060109044996626437e+01,1.060033988952636719e+01
2.927771010890524650e+01,2.927587509155273438e+01
2.978178123467954208e+01,2.977991867065429688e+01
6.800301659086541939e+00,6.799771308898925781e+00
-1.127127266468248656e+01,-1.127075290679931641e+01
2.396870758489757236e+01,2.396718025207519531e+01
-1.133593106629601976e+01,-1.133540821075439453e+01
-1.102874919541494947e+01,-1.102824401855468750e+01
2.883626868570051016e+01,2.883445930480957031e+01
-9.896201584345151403e+00,-9.895761489868164062e+00
1.344415150447734497e+01,1.344323635101318359e+01
6.682180798089901508e+00,6.681657314300537109e+00
1.834875974087344375e+01,1.834756088256835938e+01
-1.078914733047560048e+01,-1.078865623474121094e+01
2.362041854718423650e+01,2.361891174316406250e+01
7.239241075346502186e+00,7.238685131072998047e+00
-7.504176788775314133e-01,-7.505093812942504883e-01
1.075309441341511807e+01,1.075233554840087891e+01
-7.293180292331813419e+00,-7.292892932891845703e+00
1.800059318153800092e+01,1.799941444396972656e+01
-6.365862995967165539e+00,-6.365628719329833984e+00
-2.087947742773288873e+00,-2.087961912155151367e+00
2.580981040099488055e+01,2.580817604064941406e+01
1.290565939345367497e+01,1.290477466583251953e+01
-2.030338460120543420e+00,-2.030355930328369141e+00
9.167624671155749638e+00,9.166956901550292969e+00
2.257165301817119030e+01,2.257020759582519531e+01
1.819789148161084924e+01,1.819669914245605469e+01
8.682907982642037226e+00,8.682269096374511719e+00
2.452955859963240060e-01,2.451460957527160645e-01
2.170654860878269687e+01,2.170515251159667969e+01
5.571634853969003487e+00,5.571175575256347656e+00
1.310572255094010785e+01,1.310482597351074219e+01
3.582404552510030094e+00,3.582061529159545898e+00
-2.278467739578963425e+00,-2.278470516204833984e+00
1.472890423146470873e+01,1.472791290283203125e+01
-5.115522660567791036e+00,-5.115361213684082031e+00
2.239914217602461832e+01,2.239770698547363281e+01
3.347604001581451216e-01,3.346057236194610596e-01
2.157811807155951200e+01,2.157672882080078125e+01
5.440916979167330858e+00,5.440465927124023438e+00
2.152824366131061851e+01,2.152685737609863281e+01
-7.854907239452447065e+00,-7.854586601257324219e+00
2.026627720737806015e+01,2.026496696472167969e+01
1.507608805018023013e+01,1.507507801055908203e+01
3.211911531046892421e+00,3.211589813232421875e+00
7.707916260910719686e+00,7.707333087921142578e+00
-9.196858948595217242e+00,-9.196460723876953125e+00
-7.943826655814396176e+00,-7.943500995635986328e+00
1.968353350289743986e+01,1.968225479125976562e+01
5.045123313102096718e-01,5.043476819992065430e-01
1.271276849541249554e+01,1.271189498901367188e+01
1.232635793217182218e+01,1.232550716400146484e+01
1.217069013890435336e+01,1.216984844207763672e+01
1.415695699887768333e+00,1.415478229522705078e+00
-9.492665966313046155e+00,-9.492250442504882812e+00
1.489079895723250280e+00,1.488858222961425781e+00
-1.341437243505860621e+01,-1.341372871398925781e+01
-1.210381416143778921e+01,-1.210324668884277344e+01
1.363989022187507238e+01,1.363896369934082031e+01
1.870076677518367347e+01,1.869954681396484375e+01
1.626599586873428649e+01,1.626491546630859375e+01
1.219196926810974624e+01,1.219112586975097656e+01
8.592645028906334304e+00,8.592010498046875000e+00
2.874560754786683248e+01,2.874380302429199219e+01
7.657646211466189179e+00,7.657066345214843750e+00
-6.640042040108825816e+00,-6.639791488647460938e+00
2.587635707019031983e+01,2.587471961975097656e+01
2.537857736819926657e+01,2.537697029113769531e+01
1.091479185002121710e+01,1.091402339935302734e+01
1.782191295591219671e+01,1.782074356079101562e+01
-3.933155862922470547e+00,-3.933062553405761719e+00
2.658813922568540633e+01,2.658646011352539062e+01
-9.473248029541238679e+00,-9.472833633422851562e+00
1.929975939792550577e+01,1.929850196838378906e+01
-2.188421966136801622e+00,-2.188430070877075195e+00
1.961264965653846559e+01,1.961137580871582031e+01
2.408299940347600199e+00,2.408024787902832031e+00
1.229658322006264903e+01,1.229573345184326172e+01
2.739666053996681683e+01,2.739493370056152344e+01
2.386770412837145017e+01,2.386618423461914062e+01
5.481526609952289242e+00,5.481072425842285156e+00
-1.437921709992098052e+01,-1.437851810455322266e+01
1.010123955933980433e+01,1.010051727294921875e+01
2.048951307990288839e+01,2.048818969726562500e+01
2.845575931967489325e+01,2.845397186279296875e+01
2.303141936531982026e+01,2.302994728088378906e+01
2.312219466062239270e+00,2.311949968338012695e+00
1.947041474837122621e+01,1.946915054321289062e+01
1.917226711853806265e+01,1.917101860046386719e+01
1.996470997181142337e+01,1.996341514587402344e+01
6.013958154993853888e+00,6.013473033905029297e+00
2.914726083791108380e+01,2.914543342590332031e+01
2.243207729766603009e+01,2.243063926696777344e+01
-6.723272703358769142e+00,-6.723018169403076172e+00
1.644731811391981768e+00,1.644500970840454102e+00
1.247122968918128905e+01,1.247037029266357422e+01
7.182280911120034972e+00,7.181728363037109375e+00
-4.725266381119165970e+00,-4.725127220153808594e+00
2.433544828384786740e+01,2.433390045166015625e+01
1.888771728327289878e+01,1.888648605346679688e+01
4.374654553640588084e+00,4.374265670776367188e+00
5.505729097078832623e+00,5.505274295806884766e+00
7.792370498468404350e+00,7.791782855987548828e+00
1.214702482456093513e+01,1.214618396759033203e+01
1.845754587224460730e+00,1.845512151718139648e+00
2.018112159108376957e+01,2.017981529235839844e+01
2.410668833061076555e+01,2.410515213012695312e+01
2.168738091990704220e+00,2.168477058410644531e+00
8.558505307908126358e-02,8.544483035802841187e-02
-2.888842384961606502e+00,-2.888809919357299805e+00
-2.604665708719663186e+00,-2.604649782180786133e+00
-4.430912608597244784e+00,-4.430790901184082031e+00
4.045059732532402919e+00,4.044689178466796875e+00
-4.549153419546462018e+00,-4.549024581909179688e+00
1.803983081880058492e+01,1.803864860534667969e+01
6.613588825582971120e-01,6.611851453781127930e-01
1.131043307844214674e+01,1.130964183807373047e+01
5.816113295309731868e+00,5.815640449523925781e+00
8.187637584697997184e+00,8.187026977539062500e+00
2.756198886556571281e+01,2.756025314331054688e+01
1.712318393150860629e+01,1.712205505371093750e+01
2.517886292136051551e+01,2.517726516723632812e+01
-9.921930364426431836e+00,-9.921489715576171875e+00
-1.355399131354147357e+01,-1.355333995819091797e+01
-9.851082520977124446e+00,-9.850646018981933594e+00
2.903972666384492918e+00,2.903668880462646484e+00
2.951627719057981736e+01,2.951442909240722656e+01
-1.363603917761550433e+00,-1.363660097122192383e+00
1.220763262912009139e+01,1.220678806304931641e+01
7.124529153895596600e+00,7.123980522155761719e+00
-1.353791546520867861e+01,-1.353726482391357422e+01
1.713445552426383500e+01,1.713332366943359375e+01
2.142280717191966843e+01,2.142142868041992188e+01
9.636608800712846090e+00,9.635913848876953125e+00
1.346079229555884105e+01,1.345987510681152344e+01
-1.691566701546265206e+00,-1.691603779792785645e+00
2.279344257899115789e+01,2.279198265075683594e+01
1.468294245336038628e+01,1.468195438385009766e+01
2.271612764764157077e+01,2.271467399597167969e+01
-2.894021545298948617e+00,-2.893988847732543945e+00
2.484472956217674522e+01,2.484315299987792969e+01
-1.089503042818033407e+01,-1.089453220367431641e+01
2.906885010401483171e+01,2.906702613830566406e+01
2.163183651819822373e+01,2.163044548034667969e+01
-1.308135584066995705e+00,-1.308194994926452637e+00
2.458277577883674070e+01,2.458121299743652344e+01
1.150471127451505993e+01,1.150390815734863281e+01
1.315868583216872878e+01,1.315778636932373047e+01
