1.276081746608131056e+02;2.968064292432156526e-01;-1.427821811538471763e+01;1.131299997747329655e+01;1.131299997747329655e+01;-3.609826090689556963e+02
2.931257679141753769e+01;5.057912682044343189e-01;2.047739841151537288e+00;-5.854752158394032513e+00;5.047739841151536844e+00;3.959649384137875217e+01
1.263075326312870743e+02;-8.394026808399313033e-01;8.352865309630351121e+00;-1.111382212198393837e+01;1.135286530963035112e+01;3.541195215938232081e+02
1.229006404512154704e+00;-5.430784013194306370e-01;-3.666290691490264653e+00;1.263075858467196166e+00;1.263075858467196166e+00;-7.016074165115341321e-01
4.304617082042984322e+00;6.880090408439749616e-01;-4.102527960013258035e-01;-1.213729122310724273e+00;2.589747203998673974e+00;1.688009040843974962e+00
1.405133589062392048e+02;1.982174696261333746e-01;-1.493845559239470688e+01;1.177605953524912152e+01;1.177605953524912152e+01;-4.170811980285727714e+02
5.071504278680096149e+02;-8.624547534412821959e-01;1.965448223580845166e+01;-2.237941132958960821e+01;2.265448223580845166e+01;2.854137535453109194e+03
5.835693790873533793e+00;1.054749782768607647e+00;-4.155579868824700318e-01;-2.157884417196107574e+00;2.584442013117529857e+00;3.213278797960711142e+00
1.201715262541346192e+02;-1.051905592125248035e+00;7.873536250644765033e+00;-1.105949888556898486e+01;1.087353625064476503e+01;3.289070186825379096e+02
1.905874327520033873e+01;-2.594791417523172328e-01;-7.497525996109636992e+00;4.260807728724737231e+00;4.260807728724737231e+00;-2.111835913369245077e+01
1.691396580343954099e+02;-2.796837309877201472e-01;1.000511243319650312e+01;-1.300564889877409236e+01;1.300511243319650312e+01;5.489997317672111876e+02
3.350834569626857729e+02;9.981966006916165313e-01;1.587534761554843321e+01;-1.770319138464871500e+01;1.887534761554843143e+01;1.529586078115449936e+03
1.328553069908069517e+02;-1.447765596048340431e-01;-1.496886611334169537e+01;1.112048199773417601e+01;1.112048199773417601e+01;-3.854241920578037366e+02
3.875466420296298509e+00;-8.363070549540624343e-01;-4.962144508201181026e+00;1.972472367908849611e+00;1.972472367908849611e+00;-1.994836070146165818e+00
1.473474159816462645e+02;-4.786593244539224523e-01;8.947634777234101833e+00;-1.234612242974409391e+01;1.194763477723410183e+01;4.478007561737450146e+02
7.625371989333505098e+02;6.758565434326162524e-01;2.486513552471261335e+01;-2.735375651150066290e+01;2.786513552471261335e+01;5.261255689506606359e+03
1.294606801199706183e+02;3.108387468614018934e-01;-1.434527472883996602e+01;1.140812122616491742e+01;1.140812122616491742e+01;-3.689685767513375367e+02
1.069359151545838529e+02;4.569902391853709611e-01;-1.315481803191942234e+01;1.050996751389231321e+01;1.050996751389231321e+01;-2.758224252590135279e+02
-7.889263197863225496e-01;-1.675831490325955464e+00;-4.047513468743383136e+00;-6.212075422927346713e-01;-6.212075422927346713e-01;-1.834360505518059181e+00
6.559554297297208514e+00;4.986010796822389346e-01;-7.156233992905340902e-01;-2.970116410960780939e+00;2.284376600709466132e+00;3.657130094874342596e+00
2.451105928532987532e-01;-8.355625011067909780e-01;-3.483174442960818684e+00;4.949914103630297935e-01;4.949914103630297935e-01;-9.940915162988944731e-01
4.263549397874308511e+01;7.431845279943002369e-01;-9.544246723111703190e+00;6.517010788484446593e+00;6.517010788484446593e+00;-7.001361796731362119e+01
9.514492454292080481e+01;-1.463760943631636779e+00;6.083439040606171133e+00;-1.049735593725358918e+01;9.083439040606171133e+00;2.332930415516762821e+02
6.672420560192772427e+02;-3.129749383735749291e-01;2.305029846651930114e+01;-2.560310250726558223e+01;2.605029846651930114e+01;4.306223597979626902e+03
-5.080581474119713614e-02;-9.059795600173001784e-01;-3.181567365858404273e+00;5.255021543959691177e-02;5.255021543959691177e-02;-1.064508575209403674e+00
1.063515657078975352e+02;-8.999275196443851099e-01;7.368825509798281104e+00;-1.025083199976077353e+01;1.036882550979828110e+01;2.730589967550187680e+02
3.793009716545522325e-01;-4.970980115548950112e-02;-2.394720661695878494e+00;-7.046989406151005220e-01;6.052793383041215058e-01;-4.970980115548950112e-02
-1.338400034536047778e-01;-2.777960336896816429e-01;-2.898380654143626778e+00;-6.572114132357365079e-01;1.016193458563732221e-01;-2.777960336896816429e-01
2.770162285324964113e+00;-8.734158870116928153e-01;-4.705894479559327159e+00;1.642004675151734538e+00;1.642004675151734538e+00;-2.031944902203796310e+00
2.710355226904137105e+00;-2.708348358562991109e-02;-1.372562794537056208e+00;-1.681604172634203698e+00;1.627437205462943792e+00;9.729165164143700473e-01
2.522630118191259374e+00;-7.733123200128397823e-01;-4.498516621726117215e+00;1.634833951316230660e+00;1.634833951316230660e+00;-9.318413352049432774e-01
4.136586518349703283e+02;-1.142356683379827986e+00;1.675496851818387967e+01;-2.095163966316479787e+01;1.975496851818387967e+01;2.106401664427509331e+03
2.553669675289144791e+01;3.232863423635784494e-01;-7.542817471463090229e+00;5.471630172309980722e+00;5.471630172309980722e+00;-3.153559364957655475e+01
8.223979081937483215e+01;1.195423140265073680e+00;-1.181906803845066989e+01;9.292065769654541896e+00;9.292065769654541896e+00;-1.857635011343980693e+02
1.525348581247887303e+01;-1.081156626158143785e+00;-7.099370499355841524e+00;3.755652100690917372e+00;3.755652100690917372e+00;-1.617185919933246296e+01
5.369242324679975553e+01;6.786125982786732347e-02;4.259249826262253791e+00;-7.405767322726253710e+00;7.259249826262253791e+00;9.792674125176800715e+01
2.974491855365905622e+02;8.949003622853350937e-01;1.415499553949334732e+01;-1.734391130816944226e+01;1.715499553949334555e+01;1.282905542115662001e+03
4.160586185553749772e+01;5.040083980162086696e-01;3.784957641029639941e+00;-6.059180861116956862e+00;6.784957641029640385e+00;6.636288838995633910e+01
5.676741637872746793e+01;4.563238335559371972e-01;-1.085480821774036286e+01;7.253850894236379965e+00;7.253850894236379965e+00;-1.083004786617519954e+02
2.665907200365849050e+00;-3.398502567520735318e-01;-1.606138211134946703e+00;-2.073562302369200250e+00;1.393861788865053297e+00;6.601497432479264127e-01
1.856753338693034436e+02;-1.219052087656349759e+00;-1.720894789329061325e+01;1.308481691541549274e+01;1.308481691541549274e+01;-6.365620654889376056e+02
2.390993010131509777e+00;-1.178058309595872100e+00;-4.988126102691627040e+00;1.314951453115675628e+00;1.314951453115675628e+00;-2.336587324787975817e+00
1.277416348821693415e+00;-4.078278227750643525e-01;-2.109658276222396989e+00;-1.705997369327731494e+00;8.903417237776029003e-01;-4.078278227750643525e-01
2.028211015209842003e+02;-7.981863048379497227e-01;-1.704364205697123680e+01;1.442598594054210004e+01;1.442598594054210004e+01;-7.218088280582145444e+02
1.676981628495231647e+01;3.907287664923752013e-01;6.393617076846122016e-01;-4.676499028351225107e+00;3.639361707684612313e+00;1.648143133966669183e+01
1.430482254230273576e+01;7.450078624109274239e-01;6.984394672223882550e-01;-3.891365712016326306e+00;3.698439467222388366e+00;1.290353687760303103e+01
2.719979013781606909e+02;8.132637446941426429e-01;1.332160218215638992e+01;-1.667379118601486709e+01;1.632160218215638992e+01;1.121823905498070872e+03
1.701843987091858423e+02;-2.571251362058020185e-01;1.006691026244222442e+01;-1.302232953845597763e+01;1.306691026244222442e+01;5.540222903619931003e+02
1.369857759142518034e+02;-8.116802129868778692e-01;8.845044361415334677e+00;-1.155055623806281240e+01;1.184504436141533468e+01;4.001472440616762469e+02
