2.590206964592267127e+02,2.268906236554309785e+00,1.565681076150005069e-01,4.188511815591166032e-01,9.312293232100813611e+00,-5.953916266642410804e+00
1.019588399532779476e+03,2.809851922740067121e+00,1.442194415483890380e+00,5.010069296613479661e-01,1.373644705760022156e+01,-9.562259900308177407e+00
3.939734343642633263e+01,8.314555307904318848e-01,3.329329460282823283e-01,-3.635409418737735043e-01,4.865335640442048692e+00,-3.810513012571666192e+00
-1.636071032324499015e+02,1.696668065499322253e+00,-6.466552708053188159e-01,2.372918718940762233e+02,-3.133130444262728798e+00,5.466818550386030040e+00
-4.020005006385074466e+03,2.339898597759226373e+00,-9.708452099657705059e-01,8.039420484220642596e+06,-1.233881599064783430e+01,1.547345542734473511e+01
6.001565370502077457e+01,1.090416771302061605e+00,4.433021376570639438e-01,-2.561637224231964050e-01,5.625421284177676284e+00,-4.197181250489081528e+00
7.009776492206514149e+02,1.907234109203067574e+00,-1.275780825600047574e+00,-2.769177384620588045e-01,1.158794692682773864e+01,-9.161398168980559475e+00
1.337407910410401882e+03,2.621195555122471266e+00,-7.761773426122644537e-01,2.217710412548903887e-01,1.455795900868760739e+01,-1.079526079617433787e+01
1.109258574985359246e+03,3.011926714975586616e+00,1.033965506103188492e+00,6.750125750010926851e-01,1.424163935609469789e+01,-9.674601573084965267e+00
8.296583952094828419e+03,3.182217076293770930e+00,1.037669446847774513e+00,1.743577041731211585e-01,2.491771168931422054e+01,-2.006966092969745930e+01
-4.153619290157344949e+03,2.956454807729736345e+00,-7.123890467125496562e-01,9.577309097566770390e+06,-1.188635942701135839e+01,1.625410251455820543e+01
1.655616931592648598e+03,3.030164582563261710e+00,1.360437297925296996e+00,5.596415720223256729e-01,1.582764260129003020e+01,-1.126908370925859515e+01
-2.411530487596369898e+00,7.580139695636552988e-01,-4.785582776350388867e-01,4.521920031609649726e+00,1.874812574267143983e-01,1.825415722065504731e+00
8.253410096288030218e+02,2.247275241526257794e+00,-1.248149407771768915e-01,8.764247976678464849e-03,1.245152879542266788e+01,-9.371466589465816455e+00
3.553218337776587759e+03,3.163426522565235821e+00,-5.368499957538088729e-01,4.382648602985579345e-01,1.960341090673224329e+01,-1.482061949159584024e+01
-1.467921188773336098e+03,2.292513891604618603e+00,3.093015649582325222e-01,8.621449467018894211e+04,-8.131442614200681263e+00,1.122660624820077047e+01
7.649501879046719068e+02,2.522655903075529338e+00,-4.359947232018309693e-01,3.096273897061367908e-01,1.247782396697590102e+01,-8.834821510428108482e+00
3.667592738529891449e+03,3.079264416992425257e+00,-4.148256855707017077e-01,3.435322427803715883e-01,1.969152767013870076e+01,-1.507750123842571099e+01
2.713968419606917450e+02,1.445907707605309733e+00,-9.736782327441577678e-01,-4.209342716588658218e-01,8.600467128642032222e+00,-6.900260070773684973e+00
-5.008708212652662951e+03,3.142469839115709096e+00,1.177397732991317225e+00,2.696433781055541337e+07,-1.267079378503518683e+01,1.741283096597717162e+01
-1.490781409635704620e+02,1.989381371460541281e+00,1.114758954560723103e-01,2.018998386164294345e+02,-2.682159016998314272e+00,5.626691627996879497e+00
3.797983041258117282e+03,3.286590372742288046e+00,2.249790041198541091e-01,5.392293942826417164e-01,2.009049863628910160e+01,-1.506217845374349196e+01
-6.063938283411079766e+01,1.315403757461543588e+00,-7.584607786292960618e-01,5.073171063069859343e+01,-1.998395307571185553e+00,3.874966177377746845e+00
2.378223779064861901e+03,2.657022677343323647e+00,-6.495630675904595641e-01,6.566375129073989680e-02,1.706706200055473488e+01,-1.328225724063867474e+01
7.792086466808729028e+01,1.459506940503793482e+00,-2.367091646002080774e-01,2.160849365011227943e-02,6.345372919901400621e+00,-4.263431898680387633e+00
-9.685177354455365275e+03,2.745412142182487081e+00,5.838772636874711708e-01,1.808228121314366102e+09,-1.701275744225686282e+01,2.100158558530804243e+01
2.287800384971164476e+03,2.731738360119227327e+00,-8.132698036651253570e-01,1.533138918456233846e-01,1.695962832115511532e+01,-1.302307499064572305e+01
-4.160666953111550725e+01,9.910474413767393909e-01,-1.063004079242062527e+00,3.150992247972853377e+01,-1.848272812140103971e+00,3.208496187485057050e+00
8.357181657948700376e+03,3.353086214565179635e+00,1.270764301294998733e+00,3.428077139000402784e-01,2.514063939233782108e+01,-1.995024308529895407e+01
-1.625697164169334075e-01,-1.226609520604110992e+00,-1.094406506995307726e+00,4.865002713548765012e-01,7.533589047533632010e-01,-5.717192221315372525e-01
2.046248856122362122e+04,2.945359464459841980e+00,-7.292567722441931632e-01,-3.634293432953672465e-01,3.221845930443416250e+01,-2.771540624234145511e+01
1.242366251593625748e+03,2.519120132635292553e+00,-5.960044815467440138e-01,1.442559145844151403e-01,1.417270487036429749e+01,-1.060554960792794432e+01
-1.894161478162449157e+03,2.956857159934716428e+00,-1.046274267244396428e-01,2.365432298657220672e+05,-8.414962138311276263e+00,1.281515340030326833e+01
2.869221564501709963e+03,2.767750709161318046e+00,1.090306054080671716e+00,1.138325948305480423e-01,1.809301026086199826e+01,-1.409578223354189852e+01
3.182840886872393416e-01,-3.897648565748023097e-01,-8.837365821231022434e-01,5.813970372732493175e-01,1.496595917786970320e+00,-5.864430542267455859e-01
5.437220414859529228e+03,3.008222707892699077e+00,-4.675894872057526630e-01,1.412236368801932096e-01,2.191874248085001042e+01,-1.744294688912865610e+01
