6.115105819702148438e+01;-5.679481506347656250e+01;-6.804653930664062500e+01;1.153260116577148438e+02
4.085010910034179688e+01;-4.054942321777343750e+01;5.896916961669921875e+01;2.181444358825683594e+01
5.894418716430664062e+00;9.253697991371154785e-01;7.629534721374511719e+00;9.258217811584472656e+00
3.152011718750000000e+02;-2.993583984375000000e+02;-5.274713134765625000e+02;3.710686645507812500e+02
3.919482727050781250e+02;-3.718228149414062500e+02;-6.670195312500000000e+02;4.437354125976562500e+02
-8.895303344726562500e+02;-1.347698608398437500e+03;1.011175415039062500e+03;8.007640991210937500e+02
-1.748421325683593750e+02;-4.585036315917968750e+02;3.722451171875000000e+02;2.511630859375000000e+02
7.717367172241210938e+00;1.568522214889526367e+00;1.027654933929443359e+01;5.162391185760498047e+00
-4.546710815429687500e+02;-8.324722290039062500e+02;6.448276977539062500e+02;4.777110290527343750e+02
4.651966094970703125e+01;-3.923490142822265625e+01;-3.854717254638671875e+01;9.748131561279296875e+01
-3.288550537109375000e+03;-4.187372070312500000e+03;3.039353027343750000e+03;2.586095703125000000e+03
-4.492286071777343750e+02;-8.363278808593750000e+02;6.493450317382812500e+02;4.783289489746093750e+02
-2.815156005859375000e+03;-3.627892578125000000e+03;2.639075195312500000e+03;2.233782958984375000e+03
8.808432006835937500e+01;-8.735990905761718750e+01;-1.218107070922851562e+02;1.470497589111328125e+02
3.528195571899414062e+01;-3.059302520751953125e+01;4.807281875610351562e+01;1.937385749816894531e+01
5.216859817504882812e+01;-4.696043395996093750e+01;-5.087543106079101562e+01;1.039971542358398438e+02
-4.080429443359375000e+03;-5.093502929687500000e+03;3.683430175781250000e+03;3.162324218750000000e+03
5.051810836791992188e+01;-9.796551513671875000e+01;1.064328689575195312e+02;4.196920394897460938e+01
1.282905151367187500e+03;-1.208925048828125000e+03;-2.006939086914062500e+03;9.477915039062500000e+02
9.999250411987304688e+00;-9.450382232666015625e+00;1.009919071197509766e+01;3.392126464843750000e+01
3.965863943099975586e+00;-2.111168670654296875e+02;1.901857604980468750e+02;1.022583999633789062e+02
